event_id,date,days_to_show,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active,FV_delta,maxPrice_FV_delta,FV_delta_log
9153382,2016-05-25T19:30:00-0700,73,The Who,STAPLES Center,78.73,7500,213,685,Los Angeles,CA,AXS,49.5,0,69685,73,16207,3483,184,0.27220432,0.837273,0.645903,52,29.23,7450.5,3.375195579
9345511,2016-04-13T20:00:00-0700,31,Anoushka Shankar,Royce Hall/UCLA,85.49,150,6,17,Los Angeles,CA,Ticketmaster,19,0,127386,31,245,82,9,0.509677533,0.549952,0.659132,21,66.49,131,4.19705156
9365969,2016-03-16T20:00:00-0700,3,Yanni,Microsoft Theater,98.21,402.5,24,127,Los Angeles,CA,AXS,49.5,0,409599,3,382,44,16,0.364498208,0.666454,0.5722,36,48.71,353,3.885884348
9365970,2016-03-18T20:00:00-0700,5,Yanni,Microsoft Theater,85.1,464,40,181,Los Angeles,CA,AXS,49.5,0,409599,5,382,44,16,0.364498208,0.666454,0.5722,36,35.6,414.5,3.572345638
9408889,2016-07-08T19:30:00-0700,117,Selena Gomez,STAPLES Center,56.35,3849,513,1834,Los Angeles,CA,AXS,35.5,0,1059348,117,9474,2202,7,0.439947613,0.770825,0.862321,8,20.85,3813.5,3.037353948
9432750,2016-04-08T19:30:00-0700,26,Ellie Goulding,STAPLES Center,60.09,2446.58,239,863,Los Angeles,CA,AXS,29.5,0,2332047,26,10070,2357,23,0.482699668,0.750632,0.901275,8,30.59,2417.08,3.420673158
9445411,2016-03-20T19:30:00-0700,7,Justin Bieber,STAPLES Center,182.5,79999.99,269,738,Los Angeles,CA,AXS,50.5,0,2596951,7,30698,11724,108,0.376889194,0.842991,0.91195,8,132,79949.49,4.882801923
9445412,2016-03-21T19:30:00-0700,8,Justin Bieber,STAPLES Center,180.1,7500,350,954,Los Angeles,CA,AXS,50.5,0,2596951,8,30698,11724,108,0.376889194,0.842991,0.91195,8,129.6,7449.5,4.864452784
9446347,2016-04-01T20:00:00-0700,19,Steve Hackett,Orpheum Theatre Los Angeles,107.52,274.99,19,53,Los Angeles,CA,Ticketmaster,39.5,0,486354,19,1009,170,23,0.378741598,0.616688,0.544745,46,68.02,235.49,4.21980178
9448967,2016-03-25T20:30:00-0700,12,Daughter,The Theatre at Ace,68.97,225,34,97,Los Angeles,CA,AXS,28.5,0,201667,12,4497,397,27,0.484888303,0.61957,0.700804,6,40.47,196.5,3.700560959
9458273,2016-03-23T19:30:00-0700,10,Justin Bieber,STAPLES Center,194.5,8331.25,378,1208,Los Angeles,CA,AXS,50.5,0,2596951,10,30698,11724,108,0.376889194,0.842991,0.91195,8,144,8280.75,4.9698133
9461204,2016-03-16T20:00:00-0700,3,The Revivalists,Teragram Ballroom,39.5,50,3,20,Los Angeles,CA,Ticketmaster,20,0,593309,3,250,397,5,0.4644608,0.478492,0.54098,6,19.5,30,2.970414466
9462326,2016-03-25T21:00:00-0700,12,Polica,Fonda Theatre,42.56,59,7,22,Los Angeles,CA,Songkick Tickets,34,0,4665213,12,1714,349,40,0.575090463,0.445357,0.639432,5,8.56,25,2.14710019
9462327,2016-03-26T21:00:00-0700,13,Wolfmother,Fonda Theatre,55.31,126,18,60,Los Angeles,CA,AXS,28,0,192603,13,1986,276,44,0.356522374,0.676873,0.570694,12,27.31,98,3.307252935
9462631,2016-08-26T20:00:00-0700,166,Josh Groban,Greek Theatre Los Angeles,106.34,1960,102,435,Los Angeles,CA,Ticketmaster,60,0,474091,166,937,411,17,0.449160322,0.679851,0.72306,18,46.34,1900,3.836005519
9462711,2016-03-26T21:00:00-0700,13,They Might Be Giants,El Rey Theatre (LA),98.02,122,4,7,Los Angeles,CA,Songkick Tickets,39,0,242200,13,2083,231,167,0.368563979,0.70152,0.619015,34,59.02,83,4.07787637
9466534,2016-03-18T21:00:00-0700,5,Clint Mansell,The Theatre at Ace,61.5,138.89,4,7,Los Angeles,CA,AXS,25,0,365822,5,558,66,7,0.406530866,0.606054,0.57447,35,36.5,113.89,3.597312261
9467021,2016-06-03T20:00:00-0700,82,Thrice,Shrine Expo Hall,57.95,1111,21,91,Los Angeles,CA,AXS,30,0,498261,82,1657,398,61,0.345491688,0.700826,0.579456,17,27.95,1081,3.3304172
9468103,2016-04-02T20:00:00-0700,20,Elvis Costello,The Theatre at Ace,122.5,400,43,146,Los Angeles,CA,AXS,59.5,0,201754,20,6997,1778,313,0.343660374,0.776448,0.683199,46,63,340.5,4.143134726
9468105,2016-04-03T20:00:00-0700,21,Elvis Costello,The Theatre at Ace,85.1,352.2,38,114,Los Angeles,CA,AXS,59.5,0,201754,21,6997,1778,313,0.343660374,0.776448,0.683199,46,25.6,292.7,3.242592351
9468133,2016-04-29T18:45:00-0700,47,The Avett Brothers,Greek Theatre Los Angeles,101.86,1000,78,274,Los Angeles,CA,AXS,40.5,0,348455,47,2884,1242,72,0.369703615,0.678902,0.594076,16,61.36,959.5,4.116758157
9470922,2016-05-21T20:00:00-0700,69,Nada Surf,Teragram Ballroom,59.71,85,8,39,Los Angeles,CA,Ticketmaster,27,0,172227,69,1990,228,92,0.390484581,0.678747,0.627284,24,32.71,58,3.487680842
9471907,2016-05-13T19:30:00-0700,61,John Prine and Jason Isbell,Greek Theatre Los Angeles,91,556,57,197,Los Angeles,CA,AXS,29.5,0,256713,61,1558,259,57,0.354207205,0.66257,0.552083,45,61.5,526.5,4.119037175
9475599,2016-05-18T20:00:00-0700,66,Ben Folds,Orpheum Theatre Los Angeles,83.45,201.25,29,81,Los Angeles,CA,Ticketmaster,32,0,125822,66,2573,342,136,0.32688241,0.725836,0.577463,15,51.45,169.25,3.940610462
9475655,2016-04-18T19:30:00-0700,36,The 1975,Shrine Expo Hall,88.59,399,65,193,Los Angeles,CA,TicketsToday,39.5,0,66370,36,3924,835,19,0.524438552,0.626937,0.7675,14,49.09,359.5,3.893655348
9476974,2016-04-16T19:30:00-0700,34,Pepe Aguilar,Greek Theatre Los Angeles,83.92,850,42,147,Los Angeles,CA,Ticketmaster,35,0,19988,34,106,19,0,0.5223567,0.552571,0.678229,36,48.92,815,3.890186311
9477874,2016-05-19T19:00:00-0700,67,Mac DeMarco,Greek Theatre Los Angeles,85.1,556,50,195,Los Angeles,CA,AXS,30,0,5105188,67,3879,642,101,0.436103741,0.602686,0.612859,8,55.1,526,4.009149716
9478411,2016-08-05T19:30:00-0700,145,Adele,STAPLES Center,226.7,6000,281,801,Los Angeles,CA,AXS,39.95,1,537914,145,20775,6557,131,0.390586661,0.839977,0.935337,10,186.75,5960.05,5.229770824
9478416,2016-08-12T19:30:00-0700,152,Adele,STAPLES Center,244.4,5000,323,861,Los Angeles,CA,AXS,39.95,1,537914,152,20775,6557,131,0.390586661,0.839977,0.935337,10,204.45,4960.05,5.320323447
9482498,2016-10-14T20:00:00-0700,215,Eros Ramazzotti,Microsoft Theater,138.13,2500,24,118,Los Angeles,CA,AXS,60,0,96547,215,544,8,1,0.491958427,0.628374,0.721738,35,78.13,2440,4.358374106
9483193,2016-06-05T19:30:00-0700,84,Blue October,El Rey Theatre (LA),54.76,250,16,60,Los Angeles,CA,Songkick Tickets,38.5,0,500273,84,292,33,24,0.434421248,0.607631,0.615481,21,16.26,211.5,2.788708104
9483954,2016-03-24T20:00:00-0700,11,Ra Ra Riot,Teragram Ballroom,93.35,140,5,26,Los Angeles,CA,Ticketmaster,20,0,320682,11,3555,419,52,0.45214736,0.596959,0.629498,10,73.35,120,4.295242505
9484431,2016-03-31T21:00:00-0700,18,Quantic,El Rey Theatre (LA),59.71,48.5,2,6,Los Angeles,CA,AXS,20,0,412964,18,1204,120,24,0.344593567,0.613629,0.4931,16,39.71,28.5,3.681603045
9484433,2016-07-15T20:00:00-0700,124,Banda MS,Microsoft Theater,79.2,495,48,205,Los Angeles,CA,AXS,30.5,0,8363723,124,13,0,0,0.472245262,0.470398,0.54379,16,48.7,464.5,3.88567903
9484969,2016-05-20T20:30:00-0700,68,Big Wild,The Echo,49.41,140.95,13,44,Los Angeles,CA,Ticketfly,12,0,8351553,68,153,14,0,0.40621619,0.305084,0.424366,3,37.41,128.95,3.621938048
9485723,2016-04-23T19:30:00-0700,41,La Ley,Greek Theatre Los Angeles,86.27,556,18,64,Los Angeles,CA,Ticketmaster,25,0,262243,41,123,9,1,0.446888117,0.56259,0.589234,29,61.27,531,4.115290327
9486754,2016-04-06T20:00:00-0700,24,Rachel Platten,El Rey Theatre (LA),37.71,71,18,54,Los Angeles,CA,AXS,22,0,1988795,24,165,24,1,0.661914808,0.503897,0.799531,13,15.71,49,2.754297452
9486824,2016-05-16T19:00:00-0700,64,Tech N9ne,The Novo by Microsoft,61.49,71,9,56,Los Angeles,CA,AXS,30,0,283009,64,2214,254,25,0.381175807,0.745693,0.703663,25,31.49,41,3.449670035
9486865,2016-08-06T19:30:00-0700,146,The Piano Guys,Greek Theatre Los Angeles,86.28,556,52,201,Los Angeles,CA,AXS,35,0,5872269,146,56,11,0,0.635573849,0.468097,0.729495,6,51.28,521,3.937300813
9491795,2016-03-19T20:00:00-0700,6,Between The Buried and Me,Roxy Theatre Los Angeles,49.7,80,9,40,Los Angeles,CA,Ticketfly,35,0,391106,6,1757,661,50,0.36782788,0.661072,0.571743,16,14.7,45,2.687847494
9500384,2016-04-01T21:00:00-0700,19,Bag Raiders,El Rey Theatre (LA),43.78,75,13,45,Los Angeles,CA,Songkick Tickets,27.75,0,975813,19,1610,47,7,0.413586791,0.590688,0.570008,10,16.03,47.25,2.774461967
9500407,2016-05-20T20:00:00-0700,68,King Gizzard and the Lizard Wizard,Teragram Ballroom,57.84,90,6,25,Los Angeles,CA,Ticketmaster,14,0,4137561,68,446,20,30,0.55796694,0.31852,0.582897,6,43.84,76,3.780546643
9500516,2016-04-08T20:00:00-0700,26,RJD2,Teragram Ballroom,55.47,119,12,46,Los Angeles,CA,Ticketmaster,25,0,13754,26,930,89,98,0.380911898,0.669931,0.601838,23,30.47,94,3.416742593
9500589,2016-04-01T20:00:00-0700,19,White Denim,Teragram Ballroom,40.19,199,24,89,Los Angeles,CA,Ticketmaster,20,0,589804,19,2714,436,90,0.420035989,0.539433,0.534639,10,20.19,179,3.005187432
9500838,2016-03-24T21:00:00-0700,11,Tiga,El Rey Theatre (LA),75.14,64,4,17,Los Angeles,CA,Songkick Tickets,34,0,242571,11,4761,328,37,0.385638754,0.67055,0.61001,15,41.14,30,3.716980884
9500840,2016-04-22T19:30:00-0700,40,Parachute,Fonda Theatre,54.69,68,11,50,Los Angeles,CA,Songkick Tickets,27.75,0,9315,40,223,38,3,0.393932208,0.607437,0.557938,10,26.94,40.25,3.293612171
9501139,2016-05-21T19:30:00-0700,69,Tori Kelly,Greek Theatre Los Angeles,72.12,559,155,480,Los Angeles,CA,AXS,25,0,1054791,69,478,132,1,0.559208525,0.580404,0.758162,12,47.12,534,3.852697539
9501169,2016-03-17T20:00:00-0700,4,Goldfish,El Rey Theatre (LA),36.13,58,6,24,Los Angeles,CA,Songkick Tickets,24.75,0,549752,4,852,62,0,0.445177871,0.568692,0.592562,10,11.38,33.25,2.431857429
9501420,2016-04-19T20:30:00-0700,37,The 1975,Shrine Expo Hall,73.26,1111,34,145,Los Angeles,CA,TicketsToday,39.5,0,66370,37,3924,835,19,0.524438552,0.626937,0.7675,14,33.76,1071.5,3.51927667
9501812,2016-04-26T20:00:00-0700,44,Say Anything,Echoplex,57.22,79.99,6,30,Los Angeles,CA,Ticketfly,21.5,0,235557,44,1222,227,57,0.346220671,0.671825,0.548964,16,35.72,58.49,3.575710756
9501941,2016-10-20T13:00:00-0700,221,Keith Urban,STAPLES Center,87.46,751,439,1475,Los Angeles,CA,AXS,45,0,553707,221,3772,3368,35,0.416946961,0.751227,0.779582,26,42.46,706,3.748562456
9502391,2016-03-30T20:00:00-0700,17,Andra Day,El Rey Theatre (LA),72.11,199.01,18,85,Los Angeles,CA,Songkick Tickets,27.75,0,5954334,17,162,20,1,0.451443748,0.440011,0.498246,4,44.36,171.26,3.792338162
9505623,2016-05-26T21:00:00-0700,74,Moderat,Fonda Theatre,61.5,144,16,56,Los Angeles,CA,AXS,29.5,0,2379286,74,1726,233,60,0.428405681,0.589331,0.589146,14,32,114.5,3.465735903
9506591,2016-04-27T21:00:00-0700,45,Flatbush Zombies,Fonda Theatre,67.38,85,2,7,Los Angeles,CA,AXS,25,0,5081903,45,1739,234,2,0.467464415,0.521325,0.579203,6,42.38,60,3.746676553
9507115,2016-05-21T20:00:00-0700,69,J Boog,The Novo by Microsoft,61.97,150,9,48,Los Angeles,CA,AXS,25,0,1077783,69,204,10,0,0.485629214,0.462673,0.553162,10,36.97,125,3.610106773
9507122,2016-03-29T20:00:00-0700,16,Lissie,El Rey Theatre (LA),57.64,120,9,41,Los Angeles,CA,Songkick Tickets,30.75,0,582389,16,1133,222,29,0.437373863,0.564642,0.578523,10,26.89,89.25,3.29175447
9507123,2016-04-21T20:00:00-0700,39,Lapsley,El Rey Theatre (LA),46.08,145,13,55,Los Angeles,CA,Songkick Tickets,26.75,0,8068588,39,446,24,1,0.654809325,0.400897,0.684904,3,19.33,118.25,2.961658293
9507124,2016-05-10T19:30:00-0700,58,Magic Man & The Griswolds,Fonda Theatre,52.06,67.24,3,7,Los Angeles,CA,AXS,27.5,0,699966,58,1060,75,0,0.469976991,0.500253,0.564706,7,24.56,39.74,3.201119103
9507421,2016-05-06T21:00:00-0700,54,Explosions in the Sky,The Theatre at Ace,126.4,199.5,24,98,Los Angeles,CA,AXS,32,0,561284,54,3791,598,126,0.359055027,0.706398,0.609026,17,94.4,167.5,4.547541073
9507432,2016-05-05T21:00:00-0700,53,Explosions in the Sky,The Theatre at Ace,95.72,199.02,32,102,Los Angeles,CA,AXS,32,0,561284,53,3791,598,126,0.359055027,0.706398,0.609026,17,63.72,167.02,4.154498485
9507611,2016-04-28T18:00:00-0700,46,Boyce Avenue,Wiltern Theatre,61.49,115,19,91,Los Angeles,CA,Live Nation,25,0,608550,46,228,37,0,0.428002036,0.610056,0.608825,12,36.49,90,3.59703825
9508123,2016-04-03T20:00:00-0700,21,Adam Lambert,Orpheum Theatre Los Angeles,46.1,258.75,122,340,Los Angeles,CA,Ticketmaster,35,0,2436746,21,4589,1451,22,0.501494927,0.685498,0.816103,7,11.1,223.75,2.406945108
9508272,2016-04-21T21:00:00-0700,39,Grimes,Shrine Expo Hall,72.29,420,66,281,Los Angeles,CA,AXS,28.5,1,705029,39,8946,1572,125,0.493643505,0.659608,0.765261,7,43.79,391.5,3.779405481
9509067,2016-03-25T21:00:00-0700,12,Sophie,El Rey Theatre (LA),43.15,43,3,8,Los Angeles,CA,Songkick Tickets,29.75,0,343201,12,307,22,8,0.536273786,0.536929,0.680033,5,13.4,13.25,2.595254707
9509084,2016-05-14T21:00:00-0700,62,Hippie Sabotage,El Rey Theatre (LA),49.46,99.01,15,69,Los Angeles,CA,AXS,20,1,8507413,62,218,12,0,0.468649484,0.494148,0.558185,6,29.46,79.01,3.383033411
9509250,2016-07-29T19:30:00-0700,138,Chris Botti and The Tenors,Greek Theatre Los Angeles,132.3,556,43,196,Los Angeles,CA,Ticketmaster,45,0,451102,138,355,172,29,0.383631674,0.578651,0.518679,31,87.3,511,4.469350463
9509454,2016-03-13T20:00:00-0700,0,Andrea Gibson,Fonda Theatre,72.43,59.28,2,8,Los Angeles,CA,AXS,20,0,443755,0,36,3,0,0.482090042,0.406913,0.508406,16,52.43,39.28,3.959478947
9509455,2016-04-08T21:00:00-0700,26,Moe,Fonda Theatre,70.29,76.4,4,16,Los Angeles,CA,AXS,37.5,0,183105,26,2077,1222,31,0.37966989,0.641969,0.570294,27,32.79,38.9,3.490123591
9510076,2016-04-30T21:00:00-0700,48,Four Tet with Floating Points and Madlib,Shrine Expo Hall,53.23,150,14,61,Los Angeles,CA,AXS,15,0,306583,48,9286,1589,190,0.371095764,0.726941,0.657131,18,38.23,135,3.643620548
9510207,2016-03-25T21:00:00-0700,12,Joanna Newsom,Orpheum Theatre Los Angeles,67.4,125,12,50,Los Angeles,CA,Ticketmaster,31.5,0,481340,12,3373,506,115,0.312520961,0.688879,0.511924,14,35.9,93.5,3.580737295
9510349,2016-05-05T21:00:00-0700,53,Gin Wigmore,El Rey Theatre (LA),55.12,149.95,10,49,Los Angeles,CA,Songkick Tickets,27.75,0,2501116,53,192,34,5,0.569533948,0.520768,0.705092,8,27.37,122.2,3.309447523
9510768,2016-04-18T21:00:00-0700,36,The Kills,Mayan Theater,59.67,125,27,100,Los Angeles,CA,AXS,35,1,236059,36,4068,723,101,0.365165313,0.684666,0.593295,16,24.67,90,3.205587931
9511313,2016-05-07T18:00:00-0700,55,The Summer Set,Roxy Theatre Los Angeles,72.12,144,5,15,Los Angeles,CA,Ticketfly,20,0,912614,55,599,273,8,0.463310478,0.520261,0.573158,9,52.12,124,3.953548752
9511508,2016-04-19T20:30:00-0700,37,James Bay,The Theatre at Ace,108.7,500,57,129,Los Angeles,CA,AXS,33.5,0,3741276,37,976,194,8,0.586768785,0.597629,0.817813,3,75.2,466.5,4.320151231
9511704,2016-05-29T20:00:00-0700,77,Brian Jonestown Massacre,Teragram Ballroom,100.94,299,9,41,Los Angeles,CA,Ticketmaster,26,0,73973,77,999,86,130,0.416239988,0.638522,0.621462,28,74.94,273,4.316687793
9511705,2016-05-30T21:00:00-0700,78,Brian Jonestown Massacre,Teragram Ballroom,43.8,129,12,50,Los Angeles,CA,Ticketmaster,26,0,73973,78,999,86,130,0.416239988,0.638522,0.621462,28,17.8,103,2.879198457
9511730,2016-04-09T20:00:00-0700,27,Trixie Whitley,Teragram Ballroom,87.34,73,4,19,Los Angeles,CA,Ticketmaster,15,0,607886,27,233,69,6,0.491453314,0.467648,0.563721,8,72.34,58,4.281377227
9512006,2016-04-28T20:00:00-0700,46,Iggy Pop,Greek Theatre Los Angeles,102.8,1218,118,357,Los Angeles,CA,Ticketmaster,49.5,0,170739,46,1809,412,161,0.335931468,0.741933,0.614867,56,53.3,1168.5,3.975936331
9512198,2016-04-20T21:00:00-0700,38,The Last Shadow Puppets,The Theatre at Ace,79.2,300,38,88,Los Angeles,CA,AXS,30,0,2332472,38,967,145,28,0.414640713,0.589382,0.570263,9,49.2,270,3.895893624
9512228,2016-07-14T20:00:00-0700,123,Halsey,Shrine Expo Hall,61.48,1111,173,763,Los Angeles,CA,AXS,39.5,0,8067338,123,984,69,1,0.631060971,0.534145,0.796906,2,21.98,1071.5,3.090132949
9512311,2016-04-03T20:00:00-0700,21,Geographer with The Crookes,Teragram Ballroom,41.27,126,6,28,Los Angeles,CA,Ticketmaster,18,0,2336633,21,719,61,6,0.487305128,0.51074,0.594498,9,23.27,108,3.147164977
9512379,2016-04-23T20:00:00-0700,41,Parov Stelar,The Novo by Microsoft,72.12,129.99,14,54,Los Angeles,CA,AXS,35,0,8597639,41,824,15,1,0.508593937,0.593077,0.70365,12,37.12,94.99,3.614155908
9512386,2016-04-14T21:00:00-0700,32,Bob Moses,El Rey Theatre (LA),67.7,109,23,73,Los Angeles,CA,AXS,22,1,457177,32,492,54,12,0.490009299,0.483553,0.574855,36,45.7,87,3.822098298
9512388,2016-04-18T21:00:00-0700,36,Rhye,Fonda Theatre,67.39,133.9,21,63,Los Angeles,CA,AXS,35,0,6002544,36,2412,223,21,0.454508649,0.567723,0.60407,6,32.39,98.9,3.477849733
9512391,2016-04-20T21:00:00-0700,38,Miike Snow,Fonda Theatre,73.18,9999,58,152,Los Angeles,CA,AXS,35,0,2391223,38,4916,442,38,0.436242356,0.65831,0.674681,9,38.18,9964,3.642311818
9512399,2016-05-21T20:00:00-0700,69,FILTER with Orgy and Vampires Everywhere,Roxy Theatre Los Angeles,44.97,100,8,40,Los Angeles,CA,Ticketfly,25,0,188715,69,1065,318,18,0.387488096,0.623617,0.56388,23,19.97,75,2.994231147
9512432,2016-03-28T20:30:00-0700,15,The Joy Formidable,Roxy Theatre Los Angeles,107.52,89,1,4,Los Angeles,CA,Ticketfly,25,0,1195278,15,2286,500,58,0.419154493,0.562696,0.552757,9,82.52,64,4.413040688
9512433,2016-03-29T20:30:00-0700,16,The Joy Formidable,Roxy Theatre Los Angeles,89.82,75,2,3,Los Angeles,CA,Ticketfly,25,0,1195278,16,2286,500,58,0.419154493,0.562696,0.552757,9,64.82,50,4.171614198
9512620,2016-04-21T20:00:00-0700,39,Snakehips with Wave Racer and Stwo,The Novo by Microsoft,43.8,115.95,27,167,Los Angeles,CA,AXS,25,0,126588,39,1060,50,0,0.516077685,0.454858,0.581454,4,18.8,90.95,2.93385687
9512684,2016-03-18T21:00:00-0700,5,Gungor,El Rey Theatre (LA),57.96,47,1,2,Los Angeles,CA,AXS,25,0,727846,5,108,51,9,0.50059727,0.50335,0.604196,10,32.96,22,3.495294705
9512685,2016-04-19T21:00:00-0700,37,AlunaGeorge,El Rey Theatre (LA),54.63,200,39,201,Los Angeles,CA,AXS,25,1,3909671,37,4376,695,40,0.494657087,0.577015,0.667064,4,29.63,175,3.388787362
9513435,2016-04-25T21:00:00-0700,43,Years and Years,Fonda Theatre,72.04,125,33,85,Los Angeles,CA,AXS,29,0,3976856,43,1290,150,5,0.365558525,0.459775,0.414707,18,43.04,96,3.762129916
9513543,2016-07-30T19:30:00-0700,139,Bonnie Raitt,Greek Theatre Los Angeles,113.42,556,51,194,Los Angeles,CA,AXS,41,0,135398,139,2254,721,66,0.316062808,0.728868,0.562017,45,72.42,515,4.282482504
9513618,2016-09-11T19:00:00-0700,182,Ray LaMontagne,Greek Theatre Los Angeles,90.99,1225,120,356,Los Angeles,CA,Ticketmaster,39.5,0,107918,182,1677,350,43,0.399734234,0.677539,0.640672,17,51.49,1185.5,3.941387614
9513932,2016-07-24T18:30:00-0700,133,Barenaked Ladies,Greek Theatre Los Angeles,48.39,556,57,209,Los Angeles,CA,Ticketmaster,25,0,199498,133,1109,203,51,0.363050516,0.684891,0.590115,28,23.39,531,3.152308581
9514130,2016-08-11T20:00:00-0700,151,Bryan Ferry,Microsoft Theater,78.33,1800,122,556,Los Angeles,CA,AXS,49.5,0,408487,151,2395,519,95,0.366692829,0.656079,0.564829,46,28.83,1750.5,3.361416512
9514280,2016-03-26T20:00:00-0700,13,The Smashing Pumpkins,The Theatre at Ace,130.53,689,51,120,Los Angeles,CA,AXS,59.5,0,233074,13,7148,1605,210,0.316458833,0.814701,0.699053,28,71.03,629.5,4.263102323
9514281,2016-03-27T20:00:00-0700,14,The Smashing Pumpkins,The Theatre at Ace,91,413.06,54,151,Los Angeles,CA,AXS,59.5,0,233074,14,7148,1605,210,0.316458833,0.814701,0.699053,28,31.5,353.56,3.449987546
9514438,2016-04-18T21:00:00-0700,36,Savages,El Rey Theatre (LA),133.34,200,6,10,Los Angeles,CA,AXS,25,0,242996,36,13,5,56,0.576637726,0.340308,0.602402,6,108.34,175,4.68527443
9514439,2016-04-20T21:00:00-0700,38,Christine and the Queens,El Rey Theatre (LA),91,108,3,8,Los Angeles,CA,AXS,25,0,4183826,38,343,21,3,0.619736692,0.548979,0.80028,8,66,83,4.189654742
9514461,2016-04-20T19:00:00-0700,38,The Front Bottoms,The Regent Theater Los Angeles,113.92,150,11,33,Los Angeles,CA,Ticketfly,17.5,1,1101535,38,827,84,71,0.449330705,0.54769,0.579097,9,96.42,132.5,4.568713649
9514558,2016-03-30T20:00:00-0700,17,Cate Le Bon,The Masonic Lodge at Hollywood Forever,59.08,88.95,4,8,Los Angeles,CA,Ticketfly,20,0,585392,17,1086,148,47,0.405786053,0.505967,0.491624,9,39.08,68.95,3.665610827
9515811,2016-03-19T20:30:00-0700,6,New Order,Shrine Auditorium Los Angeles,77.46,500,126,414,Los Angeles,CA,AXS,39.5,0,434538,6,3605,730,138,0.341711591,0.79358,0.710665,36,37.96,460.5,3.636532974
9515994,2016-08-27T19:00:00-0700,167,Josh Groban,Greek Theatre Los Angeles,98.08,5000,222,889,Los Angeles,CA,Ticketmaster,60,0,474091,167,937,411,17,0.449160322,0.679851,0.72306,18,38.08,4940,3.63968921
9516383,2016-05-05T21:00:00-0700,53,Lucius,Fonda Theatre,75.12,95,11,57,Los Angeles,CA,AXS,22,0,598452,53,1428,280,8,0.443801339,0.534077,0.560377,5,53.12,73,3.972553505
9516384,2016-05-06T20:00:00-0700,54,Kvelertak with Torche,Fonda Theatre,57.96,75,6,24,Los Angeles,CA,AXS,22.5,0,100819,54,1877,463,72,0.393235195,0.581703,0.534238,12,35.46,52.5,3.568405301
9516455,2016-04-16T19:00:00-0700,34,NOFX,Belasco Theater Los Angeles,67.27,109,13,68,Los Angeles,CA,Ticketmaster,28.5,0,214756,34,2052,609,72,0.329741701,0.743259,0.605351,33,38.77,80.5,3.657646752
9516676,2016-04-27T19:30:00-0700,45,Chris Stapleton,Greek Theatre Los Angeles,48.52,5000,536,1647,Los Angeles,CA,AXS,39.5,0,793839,45,625,305,35,0.623813377,0.454039,0.702035,16,9.02,4960.5,2.199444334
9517548,2016-06-10T20:30:00-0700,89,The Matches,Teragram Ballroom,39.73,67.26,6,31,Los Angeles,CA,Ticketmaster,20,0,330859,89,315,51,11,0.379809429,0.540716,0.48437,19,19.73,47.26,2.98214032
9519190,2016-04-01T20:30:00-0700,19,Hinds,Echoplex,37.84,75,6,30,Los Angeles,CA,Ticketfly,13.5,0,8400833,19,1825,73,8,0.452238473,0.496379,0.540368,2,24.34,61.5,3.192121088
9519490,2016-05-13T21:00:00-0700,61,Mura Masa and Nao,Roxy Theatre Los Angeles,150,135,2,7,Los Angeles,CA,Ticketfly,15,1,8054163,61,660,9,0,0.458178243,0.457261,0.517955,3,135,120,4.905274778
9519493,2016-03-15T21:30:00-0700,2,Esperanza Spalding,Belasco Theater Los Angeles,82.74,71,2,6,Los Angeles,CA,AXS,35,0,560672,2,1143,656,35,0.410283908,0.598612,0.572751,16,47.74,36,3.865769621
9519993,2016-04-20T21:00:00-0700,38,The Heavy,Roxy Theatre Los Angeles,132.3,279.99,2,6,Los Angeles,CA,Ticketfly,24,1,348524,38,345,34,22,0.458798522,0.524084,0.570783,9,108.3,255.99,4.684905154
